customer_id,transaction_amount,category,merchant,age,gender,spend_tier,cluster,persona
848329,168.5,Clothing,campbell jones and duran,20,F,Low,1,Low Spend — Market
848332,579.45,Electronics,brooks inc,27,F,High,3,High Spend — Electronics
848334,65.03,Restaurant,zuniga martinez,69,M,Low,0,Low Spend — Restaurant
848364,820.34,Electronics,cuevas moore,63,M,High,3,High Spend — Electronics
848386,473.39,Market,schwartz frazier and hughes,23,F,High,1,High Spend — Market
848405,1403.87,Travel,mcdonald garza and jones,39,F,Very High,2,Very High Spend — Travel
848425,68.89,Cosmetic,waller white and long,20,M,Low,1,Low Spend — Market
848447,30.95,Restaurant,decker ltd,23,F,Low,0,Low Spend — Restaurant
848461,24.75,Restaurant,vaughn and sons,64,M,Low,0,Low Spend — Restaurant
848479,33.68,Restaurant,nielsen ltd,53,Unknown,Low,0,Low Spend — Restaurant
848487,53.23,Restaurant,gomez ramirez and boyle,57,F,Low,0,Low Spend — Restaurant
848535,1948.57,Travel,adams williams,24,F,Very High,2,Very High Spend — Travel
848537,82.41,Cosmetic,armstrong holt and anderson,76,F,Low,1,Low Spend — Market
848538,87.69,Restaurant,keller inc,45,F,Low,0,Low Spend — Restaurant
848561,377.91,Market,holt ortega and parker,36,M,Mid,1,Mid Spend — Market
848570,191.93,Clothing,harris todd and lucas,53,F,Mid,1,Mid Spend — Market
848585,143.37,Cosmetic,phillips romero and anderson,66,F,Low,1,Low Spend — Market
848586,131.95,Cosmetic,waller roberts,75,F,Low,1,Low Spend — Market
848594,134.46,Clothing,jones wells and franklin,29,M,Low,1,Low Spend — Market
848595,58.04,Cosmetic,michael martinez,21,M,Low,1,Low Spend — Market
848600,69.75,Cosmetic,carr ramos and norman,27,F,Low,1,Low Spend — Market
848619,44.51,Restaurant,flores jacobson and mejia,75,Unknown,Low,0,Low Spend — Restaurant
848634,692.14,Electronics,smith torres,50,F,High,3,High Spend — Electronics
848654,140.95,Market,nelson group,75,M,Low,1,Low Spend — Market
848671,50.86,Cosmetic,shaw and sons,41,F,Low,1,Low Spend — Market
848682,95.21,Restaurant,sims ross,48,F,Low,0,Low Spend — Restaurant
848692,75.39,Restaurant,hardy llc,63,F,Low,0,Low Spend — Restaurant
848712,111.34,Market,richardson nguyen and aguirre,66,M,Low,1,Low Spend — Market
848726,527.27,Electronics,green llc,31,M,High,3,High Spend — Electronics
848747,293.53,Clothing,perez plc,24,M,Mid,1,Mid Spend — Market
848763,163.08,Clothing,miller lamb,58,F,Low,1,Low Spend — Market
848771,14.07,Restaurant,estrada ford and spencer,21,F,Low,0,Low Spend — Restaurant
848798,301.69,Market,west llc,73,M,Mid,1,Mid Spend — Market
848821,307.12,Travel,huang lynn and wright,76,M,Mid,2,Mid Spend — Travel
848845,92.49,Restaurant,barnes myers and payne,65,F,Low,0,Low Spend — Restaurant
848876,193.25,Cosmetic,murphy llc,37,Unknown,Mid,1,Mid Spend — Market
848894,453.93,Market,mahoney vazquez,63,M,Mid,1,Mid Spend — Market
848966,40.04,Clothing,chavez turner,75,M,Low,1,Low Spend — Market
848972,117.1,Clothing,harper collins and fisher,54,M,Low,1,Low Spend — Market
849012,308.76,Electronics,jones fox and robertson,72,M,Mid,3,Mid Spend — Electronics
849014,670.44,Electronics,flynn llc,42,F,High,3,High Spend — Electronics
849028,477.22,Electronics,hayes duffy and scott,65,M,High,3,High Spend — Electronics
849034,165.08,Clothing,adams rollins and taylor,22,F,Low,1,Low Spend — Market
849041,427.92,Market,richardson ltd,74,F,Mid,1,Mid Spend — Market
849045,2070.72,Travel,jackson dillon,59,F,Very High,2,Very High Spend — Travel
849058,92.82,Clothing,liu christensen,32,M,Low,1,Low Spend — Market
849087,83.06,Restaurant,gross plc,63,M,Low,0,Low Spend — Restaurant
849095,188.14,Clothing,thornton mcdonald and walters,32,F,Mid,1,Mid Spend — Market
849110,93.65,Cosmetic,hunter and sons,65,M,Low,1,Low Spend — Market
849127,133.24,Market,smith watson and fisher,25,M,Low,1,Low Spend — Market
849132,2919.02,Travel,phillips brown and fitzpatrick,44,M,Very High,2,Very High Spend — Travel
849140,484.41,Market,carter wilcox and burns,20,M,High,1,High Spend — Market
849143,643.56,Electronics,garcia inc,52,M,High,3,High Spend — Electronics
849149,10.29,Market,smith black and brewer,46,M,Low,1,Low Spend — Market
849163,100.92,Travel,cummings lee and hall,33,M,Low,2,Low Spend — Travel
849214,279.75,Clothing,williams lee,21,F,Mid,1,Mid Spend — Market
849222,369.21,Market,riddle walls and ross,46,F,Mid,1,Mid Spend — Market
849228,725.25,Travel,henderson young,70,M,High,2,High Spend — Travel
849272,70.91,Cosmetic,hood inc,27,F,Low,1,Low Spend — Market
849309,48.3,Restaurant,chambers williams and mendoza,39,Unknown,Low,0,Low Spend — Restaurant
849333,160.48,Cosmetic,larsen lee,76,F,Low,1,Low Spend — Market
849347,10.08,Restaurant,elliott wood and potter,28,Unknown,Low,0,Low Spend — Restaurant
849393,388.45,Market,ballard wallace and dixon,69,F,Mid,1,Mid Spend — Market
849410,309.57,Electronics,may paul and smith,57,F,Mid,3,Mid Spend — Electronics
849411,159.86,Market,frank beltran,28,Unknown,Low,1,Low Spend — Market
849417,99.72,Market,wilcox and sons,70,F,Low,1,Low Spend — Market
849444,480.72,Market,schmidt group,60,F,High,1,High Spend — Market
849473,768.58,Electronics,hill robinson,33,F,High,3,High Spend — Electronics
849475,513.54,Electronics,moyer rojas,72,Unknown,High,3,High Spend — Electronics
849476,1945.37,Travel,lozano and sons,22,M,Very High,2,Very High Spend — Travel
849483,127.93,Cosmetic,love collins,77,Unknown,Low,1,Low Spend — Market
849521,296.01,Electronics,bell merritt,22,F,Mid,3,Mid Spend — Electronics
849535,193.11,Cosmetic,adams garner and stevens,60,M,Mid,1,Mid Spend — Market
849537,78.96,Restaurant,singh plc,75,M,Low,0,Low Spend — Restaurant
849546,95.43,Restaurant,moses stewart,47,Unknown,Low,0,Low Spend — Restaurant
849570,81.13,Clothing,silva jordan and ramirez,34,M,Low,1,Low Spend — Market
849581,584.03,Electronics,davenport castaneda,41,M,High,3,High Spend — Electronics
849583,131.83,Cosmetic,sparks tapia,51,M,Low,1,Low Spend — Market
849596,34.77,Clothing,rosales perez,42,F,Low,1,Low Spend — Market
849638,98.66,Cosmetic,wyatt brown and nunez,38,F,Low,1,Low Spend — Market
849639,46.59,Restaurant,mann thompson and myers,56,Unknown,Low,0,Low Spend — Restaurant
849648,42.38,Restaurant,sullivan raymond,34,F,Low,0,Low Spend — Restaurant
849656,307.11,Market,harvey huff,20,F,Mid,1,Mid Spend — Market
849664,369.82,Electronics,bradley ltd,48,M,Mid,3,Mid Spend — Electronics
849701,221.9,Electronics,green llc,27,M,Mid,3,Mid Spend — Electronics
849732,345.94,Market,bailey ltd,25,M,Mid,1,Mid Spend — Market
849738,1684.34,Travel,rios plc,49,F,Very High,2,Very High Spend — Travel
849753,65.19,Restaurant,murphy thomas and garza,38,F,Low,0,Low Spend — Restaurant
849755,75.88,Restaurant,martinez wright,30,M,Low,0,Low Spend — Restaurant
849792,264.41,Electronics,pham allison and fisher,71,M,Mid,3,Mid Spend — Electronics
849794,1515.83,Travel,weber llc,59,M,Very High,2,Very High Spend — Travel
849837,88.98,Restaurant,kline hernandez,51,F,Low,0,Low Spend — Restaurant
849853,1705.26,Travel,taylor bright,53,F,Very High,2,Very High Spend — Travel
849857,1358.32,Travel,nguyen hernandez,73,F,Very High,2,Very High Spend — Travel
849871,90.82,Restaurant,little valencia and torres,42,F,Low,0,Low Spend — Restaurant
849884,191.43,Market,howard wilson,46,M,Mid,1,Mid Spend — Market
849919,203.64,Clothing,mcbride jefferson and johns,41,M,Mid,1,Mid Spend — Market
849945,75.28,Restaurant,black and sons,28,M,Low,0,Low Spend — Restaurant
849961,1556.27,Travel,wright robinson and hall,41,M,Very High,2,Very High Spend — Travel
849997,128.22,Cosmetic,barnes collins,32,M,Low,1,Low Spend — Market
850010,18.1,Restaurant,matthews jones and maxwell,64,F,Low,0,Low Spend — Restaurant
850030,138.4,Cosmetic,hutchinson madden,76,F,Low,1,Low Spend — Market
850035,549.08,Electronics,spence smith and williams,31,F,High,3,High Spend — Electronics
850050,1065.02,Travel,cole gates,71,M,High,2,High Spend — Travel
850063,705.55,Travel,jones park,59,F,High,2,High Spend — Travel
850076,75.14,Cosmetic,garcia llc,27,M,Low,1,Low Spend — Market
850089,54.84,Clothing,richards inc,37,F,Low,1,Low Spend — Market
850090,980.29,Electronics,howard group,58,F,High,3,High Spend — Electronics
850100,180.11,Cosmetic,sims hamilton,44,M,Low,1,Low Spend — Market
850159,14.19,Restaurant,richardson ltd,27,F,Low,0,Low Spend — Restaurant
850186,802.06,Electronics,brown yoder,48,F,High,3,High Spend — Electronics
850202,27.83,Cosmetic,paul sanchez,63,F,Low,1,Low Spend — Market
850203,224.9,Market,benson smith,31,M,Mid,1,Mid Spend — Market
850212,66.84,Restaurant,wells and sons,45,F,Low,0,Low Spend — Restaurant
850232,194.5,Clothing,smith group,52,Unknown,Mid,1,Mid Spend — Market
850235,358.77,Electronics,castaneda inc,48,F,Mid,3,Mid Spend — Electronics
850244,96.51,Clothing,chandler rodriguez,52,F,Low,1,Low Spend — Market
850248,33.46,Clothing,blair plc,20,M,Low,1,Low Spend — Market
850253,263.61,Travel,gardner cole and wall,68,F,Mid,2,Mid Spend — Travel
850261,232.71,Market,haney group,58,F,Mid,1,Mid Spend — Market
850322,24.83,Restaurant,rocha plc,67,F,Low,0,Low Spend — Restaurant
850328,21.74,Restaurant,hoffman mann,72,M,Low,0,Low Spend — Restaurant
850339,282.1,Clothing,miller davis and romero,33,F,Mid,1,Mid Spend — Market
850357,245.98,Electronics,garza plc,34,M,Mid,3,Mid Spend — Electronics
850380,89.62,Restaurant,madden llc,53,F,Low,0,Low Spend — Restaurant
850465,81.3,Restaurant,stevens randall and jackson,43,M,Low,0,Low Spend — Restaurant
850505,983.3,Electronics,schultz inc,67,F,High,3,High Spend — Electronics
850508,52.77,Clothing,gilbert powers and steele,31,M,Low,1,Low Spend — Market
850534,133.02,Electronics,cook inc,23,M,Low,3,Low Spend — Electronics
850539,355.39,Market,nelson and sons,77,F,Mid,1,Mid Spend — Market
850547,243.96,Market,huff becker,36,M,Mid,1,Mid Spend — Market
850562,642.29,Electronics,thomas kidd,26,M,High,3,High Spend — Electronics
850575,191.78,Market,harris group,59,F,Mid,1,Mid Spend — Market
850579,192.04,Clothing,beard morse,50,F,Mid,1,Mid Spend — Market
850601,80.21,Restaurant,parks group,59,F,Low,0,Low Spend — Restaurant
850602,2669.88,Travel,gilbert ball and mckinney,24,M,Very High,2,Very High Spend — Travel
850608,584.55,Electronics,cox frazier and turner,45,M,High,3,High Spend — Electronics
850639,19.56,Cosmetic,moore and sons,42,F,Low,1,Low Spend — Market
850645,270.21,Clothing,arroyo escobar,40,Unknown,Mid,1,Mid Spend — Market
850658,160.93,Clothing,benitez espinoza,51,F,Low,1,Low Spend — Market
850667,494.15,Electronics,ochoa llc,43,M,High,3,High Spend — Electronics
850668,107.85,Cosmetic,doyle ellison and baldwin,22,F,Low,1,Low Spend — Market
850669,86.48,Restaurant,hernandez allen,45,F,Low,0,Low Spend — Restaurant
850754,449.55,Market,walker reese and gonzales,40,F,Mid,1,Mid Spend — Market
850759,2694.34,Travel,miller ltd,73,M,Very High,2,Very High Spend — Travel
850760,211.81,Clothing,stewart and sons,62,F,Mid,1,Mid Spend — Market
850769,142.6,Cosmetic,schroeder nguyen,55,F,Low,1,Low Spend — Market
850771,183.3,Clothing,ortega harrison and watts,30,F,Mid,1,Mid Spend — Market
850777,516.89,Electronics,alexander plc,27,F,High,3,High Spend — Electronics
850799,380.26,Market,anderson spencer,52,M,Mid,1,Mid Spend — Market
850824,21.28,Restaurant,walker davidson,23,M,Low,0,Low Spend — Restaurant
850827,175.05,Cosmetic,owens meyers,73,M,Low,1,Low Spend — Market
850842,91.52,Cosmetic,wade miller,35,Unknown,Low,1,Low Spend — Market
850845,222.32,Clothing,rush group,44,F,Mid,1,Mid Spend — Market
850906,49.45,Cosmetic,price padilla,54,M,Low,1,Low Spend — Market
850911,806.44,Electronics,garza mueller,66,M,High,3,High Spend — Electronics
850949,48.65,Restaurant,adams hamilton,35,Unknown,Low,0,Low Spend — Restaurant
850966,17.86,Market,cohen plc,50,M,Low,1,Low Spend — Market
850980,905.37,Electronics,russell ltd,25,F,High,3,High Spend — Electronics
851056,29.0,Market,ford and sons,68,F,Low,1,Low Spend — Market
851136,392.46,Market,myers smith and johnson,42,Unknown,Mid,1,Mid Spend — Market
851138,1904.12,Travel,everett plc,21,F,Very High,2,Very High Spend — Travel
851147,339.07,Market,cox cooper,26,F,Mid,1,Mid Spend — Market
851154,802.73,Electronics,king llc,62,Unknown,High,3,High Spend — Electronics
851177,70.89,Market,bruce owens and lynch,72,F,Low,1,Low Spend — Market
851182,185.28,Cosmetic,evans nelson and lopez,71,M,Mid,1,Mid Spend — Market
851232,67.98,Electronics,morris newton,70,F,Low,3,Low Spend — Electronics
851242,979.5,Electronics,valencia mclaughlin and hayes,40,M,High,3,High Spend — Electronics
851302,928.92,Electronics,jones king,61,M,High,3,High Spend — Electronics
851327,74.67,Cosmetic,evans inc,64,F,Low,1,Low Spend — Market
851351,462.11,Market,cohen inc,62,F,Mid,1,Mid Spend — Market
851358,270.76,Clothing,payne llc,26,F,Mid,1,Mid Spend — Market
851382,494.55,Market,roberts inc,66,F,High,1,High Spend — Market
851399,369.0,Market,booth eaton,59,Unknown,Mid,1,Mid Spend — Market
851409,2424.16,Travel,long clark,46,M,Very High,2,Very High Spend — Travel
851410,852.86,Travel,rogers torres and lang,32,F,High,2,High Spend — Travel
851417,273.6,Market,flowers and sons,53,M,Mid,1,Mid Spend — Market
851437,515.32,Electronics,kane barnes and carroll,65,F,High,3,High Spend — Electronics
851459,159.25,Cosmetic,jones sanchez and willis,39,Unknown,Low,1,Low Spend — Market
851466,156.81,Clothing,meadows moss,43,M,Low,1,Low Spend — Market
851470,447.67,Electronics,stone inc,28,F,Mid,3,Mid Spend — Electronics
851492,701.03,Electronics,hubbard ltd,49,F,High,3,High Spend — Electronics
851536,78.53,Restaurant,brown llc,28,F,Low,0,Low Spend — Restaurant
851546,312.46,Travel,mcknight group,34,M,Mid,2,Mid Spend — Travel
851580,94.73,Clothing,blair group,42,F,Low,1,Low Spend — Market
851582,580.03,Electronics,liu and sons,32,M,High,3,High Spend — Electronics
851588,208.57,Travel,ross smith and gutierrez,25,F,Mid,2,Mid Spend — Travel
851591,310.51,Electronics,bradshaw preston,49,F,Mid,3,Mid Spend — Electronics
851596,974.12,Electronics,bonilla sanders,47,M,High,3,High Spend — Electronics
851608,38.82,Restaurant,thompson wagner and morrow,72,F,Low,0,Low Spend — Restaurant
851626,89.38,Restaurant,mcconnell oneill and hampton,44,M,Low,0,Low Spend — Restaurant
851637,105.64,Clothing,hall cabrera and wilcox,29,F,Low,1,Low Spend — Market
851699,98.84,Clothing,sanders duffy and lopez,75,M,Low,1,Low Spend — Market
851708,10.78,Cosmetic,hall plc,30,M,Low,1,Low Spend — Market
851739,141.65,Cosmetic,williams parker,63,F,Low,1,Low Spend — Market
851755,412.88,Market,khan johnson,39,M,Mid,1,Mid Spend — Market
851768,78.65,Restaurant,smith doyle and white,30,F,Low,0,Low Spend — Restaurant
851816,281.64,Electronics,bright ltd,67,F,Mid,3,Mid Spend — Electronics
851850,452.17,Electronics,sullivan llc,59,F,Mid,3,Mid Spend — Electronics
851867,88.54,Clothing,short plc,66,F,Low,1,Low Spend — Market
851890,363.75,Market,miranda inc,74,F,Mid,1,Mid Spend — Market
851891,163.39,Cosmetic,hicks phillips,57,F,Low,1,Low Spend — Market
851930,55.68,Restaurant,gregory black and moore,71,F,Low,0,Low Spend — Restaurant
851944,373.52,Market,dunlap griffin and walker,23,F,Mid,1,Mid Spend — Market
851945,39.15,Restaurant,payne walker,68,F,Low,0,Low Spend — Restaurant
851972,97.27,Restaurant,payne vaughn and hughes,43,M,Low,0,Low Spend — Restaurant
852002,379.44,Electronics,allen kirk and nelson,37,Unknown,Mid,3,Mid Spend — Electronics
852004,2920.41,Travel,lloyd cox and perez,36,Unknown,Very High,2,Very High Spend — Travel
852009,223.47,Electronics,jackson zimmerman and white,23,F,Mid,3,Mid Spend — Electronics
852010,166.1,Electronics,bradley mahoney and nguyen,77,Unknown,Low,3,Low Spend — Electronics
852052,82.63,Restaurant,salas thomas and pearson,50,Unknown,Low,0,Low Spend — Restaurant
852087,193.03,Cosmetic,edwards allison and mendoza,77,F,Mid,1,Mid Spend — Market
852089,163.66,Clothing,smith warren and johnson,64,M,Low,1,Low Spend — Market
852092,181.09,Market,ferguson inc,45,M,Low,1,Low Spend — Market
852095,194.19,Cosmetic,lopez group,77,F,Mid,1,Mid Spend — Market
852236,85.33,Restaurant,haas llc,31,M,Low,0,Low Spend — Restaurant
852241,53.51,Cosmetic,johnson brown and jenkins,43,F,Low,1,Low Spend — Market
852251,731.19,Electronics,thompson powell and mcdonald,30,M,High,3,High Spend — Electronics
852261,264.77,Clothing,melendez plc,35,M,Mid,1,Mid Spend — Market
852272,1147.87,Travel,burch king,64,F,High,2,High Spend — Travel
852286,256.21,Clothing,moss vasquez and walker,28,M,Mid,1,Mid Spend — Market
852322,143.19,Market,miller williams,51,M,Low,1,Low Spend — Market
852349,220.49,Clothing,dixon pierce,59,Unknown,Mid,1,Mid Spend — Market
852388,57.55,Cosmetic,guzman maynard,29,F,Low,1,Low Spend — Market
852415,128.63,Clothing,kline li and boyd,72,Unknown,Low,1,Low Spend — Market
852453,482.93,Market,mendoza diaz,72,M,High,1,High Spend — Market
852464,61.28,Cosmetic,allen jones and villarreal,51,M,Low,1,Low Spend — Market
852502,673.28,Electronics,daniels ltd,74,Unknown,High,3,High Spend — Electronics
852505,124.39,Travel,perez scott,29,M,Low,2,Low Spend — Travel
852519,248.51,Market,wise and sons,23,F,Mid,1,Mid Spend — Market
852531,37.2,Restaurant,martinez sanchez,76,F,Low,0,Low Spend — Restaurant
852538,32.74,Restaurant,stafford harris,45,F,Low,0,Low Spend — Restaurant
852554,140.28,Clothing,moore group,66,M,Low,1,Low Spend — Market
852560,159.72,Clothing,ramirez and sons,24,M,Low,1,Low Spend — Market
852572,266.41,Market,waters group,21,M,Mid,1,Mid Spend — Market
852581,235.8,Electronics,brown cortez and juarez,70,M,Mid,3,Mid Spend — Electronics
852588,311.77,Electronics,cox stewart and harrison,48,M,Mid,3,Mid Spend — Electronics
852598,106.43,Market,williams barr,67,Unknown,Low,1,Low Spend — Market
852605,60.34,Cosmetic,mann inc,60,F,Low,1,Low Spend — Market
